label,molecule
674.0,C[N+](CCC1)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)CCC6)C=C5[Si](C)(C)C3=C2
691.0,C[N+](CC1)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)CC6)C=C5[Si](C)(C)C3=C2
721.0,C[N+](C(C)(C)C=C1C)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)C(C)(C)C=C6C)C=C5[Si](C)(C)C3=C2
731.0,C[Si]1(C)C2=CC3=[N+](C4=CC=CC=C4)CCC3=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N(C8=CC=CC=C8)CC7)C=C61
650.0,C[Si](C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](CC)\CC
643.0,C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
646.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
641.0,C[Si](C1=CC(N2CC(O)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(O)C\6
657.0,C[Si](C1=CC(N2CCCCCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6
660.0,C/[N+](C1=CC=C(OC)C=C1)=C2C=CC3=C(C4=CC=CC=C4C)C5=CC=C(N(C)C6=CC=C(OC)C=C6)C=C5[Si](C)(C)C3=C/2
779.0,C[Si](C1=CC(N2CC(C=CC=C3)=C3C2)=CC=C1C(C4=CC=CC=C4C)=C5C=C/6)(C)C5=CC6=[N+]7CC(C=CC=C8)=C8C\7
670.0,C/[N+](C)=C1C(F)=CC2=C(C3=CC(C(O)=O)=CC=C3C([O-])=O)C4=CC(F)=C(N(C)C)C=C4[Si](C)(C)C2=C\1
635.0,C[Si](C1=CC(N2CC(F)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(F)C\6
669.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
695.0,C[Si](C1=CC(N2CCC2)=C(F)C=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5F)(C)C4=CC5=[N+]6CCC\6
668.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(SCC(OCC)=O)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
667.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(SCC(O)=O)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
667.0,C/[N+](C)=C1C=CC2=C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
683.0,C[Si](C1=CC(N2CCCCCC2)=CC=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6
662.0,C/[N+](C)=C1C=CC2=C(C3=C(F)C(SCC)=C(F)C(F)=C3C(OC(C)CCO)=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
712.0,C/[N+](C)=C1C=CC2=C(C#CC3=CC=CC=C3)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
650.0,C/[N+](C)=C1C=CC2=C(C3=C(C([O-])=O)SC(C(O)=O)=C3)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1
650.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(C([O-])=O)SC=C3)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
652.0,C[Si](C1=CC(N2CCC2)=CC=C1C(CCC([O-])=O)=C3C=C/4)(C)C3=CC4=[N+]5CCC\5
648.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
651.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(C)C=CC=C3C)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
651.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
656.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=NC=C3C)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6
641.0,C[Si](C1=CC(N2CCC2)=CC=C1C(C(O)=O)=C3C=C/4)(C)C3=CC4=[N+]5CCC\5
632.0,CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(C(C)C)C(C)C)=CC2=[N+](C)\C)C3=C1
649.0,CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(C4=CC=CC=C4)C5=CC=CC=C5)=CC2=[N+](C)\C)C3=C1
637.0,CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(CCC(C)(C)C)CC)=CC2=[N+](C)\C)C3=C1
663.0,O[Si](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(O)C3=CC4=[N+](C)\C
621.0,C[Ge](C1=CC(N(C)C)=CC=C1C=C2C=C/3)(C)C2=CC3=[N+](C)\C
635.0,C[Ge](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(C)C3=CC4=[N+](C)\C
634.0,C[Ge](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)\C
614.0,C[Sn](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(C)C3=CC4=[N+](C)\C
492.0,C12=CC(N3CCC3)=CC=C1C=C(C=C/4)C(N2)=CC4=[N+]5CCC\5
666.0,CN(C)C1=CC=C(C(C2=CC=CC=C2C)=C(C=C/3)C(P4([O-])=O)=CC3=[N+](C)\C)C4=C1
700.0,O=P1([O-])C2=C3C4=[N+](CCC3)CCCC4=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N8CCC7)C(CCC8)=C61
744.0,O=P1(OCC)C2=C3C4=[N+](CCC3)CCCC4=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N(CCC7)CCC8)C8=C61
571.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C(S4)=CC3=[N+](C)\C)C4=C1
594.0,C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C(S2)=C7C8=[N+](CCC7)CCCC8=C6
579.0,CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C(C=C4C(C)(C)CC5)C(S6)=CC4=[N+]5C)C6=C2
587.0,C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N7CCC6)C(CCC7)=C5SC3=C2
641.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C(S4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1
581.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C([Se]4)=CC3=[N+](C)\C)C4=C1
604.0,C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C([Se]2)=C7C8=[N+](CCC7)CCCC8=C6
590.0,CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C4C([Se]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2
597.0,C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N7CCC6)C(CCC7)=C5[Se]C3=C2
658.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C([Se]4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1
700.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3C=C/4)C([Se]5)=CC3=CC4=[N+](C)\C)C5=C1
600.0,CN(C)C1=CC=C(C(C2=CC=CC=C2C)=C(C=C/3)C([Te]4)=CC3=[N+](C)\C)C4=C1
597.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C([Te]4)=CC3=[N+](C)\C)C4=C1
617.0,C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C([Te]2)=C7C8=[N+](CCC7)CCCC8=C6
607.0,CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C4C([Te]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2
610.0,C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N(CCC7)CCC6)C7=C5[Te]C3=C2
670.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C([Te]4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1
675.0,CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3C=C/4)C([Te]5)=CC3=CC4=[N+](C)\C)C5=C1
617.0,CC(C=C(C)C=C1C)=C1C(C2=CC3=C(N(CCC4)CCC3)C4=C2[Te]5)=C6C5=C7C8=[N+](CCC7)CCCC8=C6
606.0,CN(CCC1(C)C)C2=C1C=C(C(C3=C(C)C=C(C)C=C3C)=C4C([Te]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2
639.0,CC1(C)/C(N(CCN2C(C3=C4C(C2=O)=CC=C(NCCCC)C4=CC=C3)=O)C5=C1C=CC=C5)=C/C6=C([O-])/C(C6=O)=C/C7=[N+](CCN8C(C9=C%10C(C8=O)=CC=CC%10=C(NCCCC)C=C9)=O)C(C=CC=C%11)=C%11C7(C)C
554.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5
560.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5
497.5,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5
595.5,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5
549.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5
568.5,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4
557.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4
607.5,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4
561.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4
558.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4
557.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5
510.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5
595.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5
554.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5
563.0,CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5
563.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4
574.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4
607.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4
559.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4
553.0,CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4
