molecule,solvent,label
F[B-]1(F)[N+]2=C(C)C(CC)=C(C)C2=C(C3=CC=CC=C3)C4=C(C)C5=C(C=C(O)C=C5)N14,CO,548.0
F[B-]1(F)[N+]2=C(C3=C(C)C=C(C)C=C3C)C=CC2=C(C4=CC=C(C(F)(F)F)C=C4)C5=C(C6=CC=C(CCCCCC)C=C6)C7=C(C=CC=C7)N15,C1CCCO1,539.0
F[B-]1(F)[N+]2=C(C)C=C(C)C2=C(C3=CC=CC=C3)C4=C(C5=CC=CC=C5)C6=C(C=CC=C6)N14,ClCCl,512.0
F[B-]1(F)[N+]2=C(C3=CC=CC=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15,ClCCl,533.0
F[B-]1(F)[N+]2=C(C3=CC=C(C)C=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15,ClCCl,557.0
F[B-]1(F)[N+]2=C(C3=CC=C(OC)C=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15,ClCCl,567.0
F[B-]1(F)[N+]2=C(C3=CC=CC(OC)=C3)C=CC2=C(C4=CC=CC=C4)C5=CC6=C(C=CC=C6)N15,ClCCl,556.0
F[B-]1(F)[N+]2=C(C3=CC(C=CC(OC)=C4)=C4C=C3)C=CC2=C(C5=CC=CC=C5)C6=CC7=C(C=CC=C7)N16,ClCCl,578.0
F[B-]1(F)[N+]2=C(C3=CC(C=CC=C4)=C4C5=C3C=CC=C5)C=CC2=C(C6=CC=CC=C6)C7=CC8=C(C=CC=C8)N17,ClCCl,547.0
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(C)C=C3)C4=CC5=C(C(C6=CC=C(F)C=C6)=C(C7=CC=C(F)C=C7)C(C8=CC=C(F)C=C8)=C5C9=CC=C(F)C=C9)N14,ClCCl,529.0
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(C)C=C3)C4=CC5=C(C(C(OC)=O)=C(C(OC)=O)C(C(OC)=O)=C5C(OC)=O)N14,ClCCl,590.0
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC=C(N(C)C)C=C3)C4=CC5=C(C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=C5C9=CC=CC=C9)N14,ClCCl,518.0
F[B-]1(F)[N+]2=CC=CC2=C(C3=CC(C(F)(F)F)=CC(C(F)(F)F)=C3)C4=CC5=C(C(C6=CC=CC=C6)=C(C7=CC=CC=C7)C(C8=CC=CC=C8)=C5C9=CC=CC=C9)N14,ClCCl,543.0
F[B-]1(F)[N+]2=C3C(C=CC=C3)=CC2=C(C4=CC(C(F)(F)F)=CC(C(F)(F)F)=C4)C5=CC6=C(C=CC=C6)N15,ClCCl,581.0
F[B-]1(F)[N+]2=C3C(C=CC=C3)=C(C4=CC=CC=C4)C2=C(C5=CC=CC=C5)C6=C(C7=CC=CC=C7)C8=C(C=CC=C8)N16,ClCCl,568.0
F[B-]1(F)[N+]2=C(C3=C4C=CC=C3)C(CC4)=CC2=C(C5=CC=C(I)C=C5)C6=CC7=C(C(C=CC=C8)=C8C=C7)N16,ClC(Cl)Cl,634.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,CCCCCC,500.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,CC1=CC=CC=C1,502.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,CCC(OCC)=O,498.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,C1CCCO1,500.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,ClCCl,500.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,CO,496.0
F[B-]1(F)N2C(C)=CC(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=CC(C)=[N+]15,CC#N,496.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CCCCCC,532.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CC1=CC=CC=C1,536.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CCC(OCC)=O,530.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,C1CCCO1,532.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,ClCCl,532.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CO,529.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CC#N,528.0
F[B-]1(F)N2C(C)=C(I)C(C)=C2C(OCCCN3C(C(C=CC=C4)=C4C3=O)=O)=C5C(C)=C(I)C(C)=[N+]15,CS(C)=O,536.0
F[B-]1(F)N(C(C=C/2)=C(C3=CC=CC=C3)C4=[N+]1/C(C=C4)=C/C5=C(Cl)C=CC=C5Cl)C2=C\C6=C(Cl)C=CC=C6Cl,ClCCl,565.0
F[B-]1(F)N2C(C(NCCC3=CC=CC=C3)C4=C(C)C=C(C)C=C4C)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(C)C=C(C)C=C7C)=[N+]16,ClCCl,523.0
F[B-]1(F)N2C(C(SCCC(O)=O)C3=C(C)C=C(C)C=C3C)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(C)C=C(C)C=C6C)=[N+]15,ClCCl,524.0
F[B-]1(F)N2C(C(SCCC(O)=O)C3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(Cl)C=CC=C6Cl)=[N+]15,ClCCl,536.0
F[B-]1(F)N2C(C(SC3=CC=C(C)C=C3)C4=C(C)C=C(C)C=C4C)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(C)C=C(C)C=C7C)=[N+]16,ClCCl,527.0
F[B-]1(F)N2C(C(SC3=CC=C(C)C=C3)C4=C(Cl)C=CC=C4Cl)=CC=C2C(C5=CC=CC=C5)=C6C=CC(CC7=C(Cl)C=CC=C7Cl)=[N+]16,ClCCl,537.0
F[B-]1(F)N2C(CC3=C(C)C=C(C)C=C3C)C=CC2=C(C4=CC=CC=C4)C5=[N+]1C(CC6=C(C)C=C(C)C=C6C)C=C5SC7=CC=C(C)C=C7,ClCCl,522.0
F[B-]1(F)N2C(CC3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C(SC6=CC=C(C)C=C6)=CC(CC7=C(Cl)C=CC=C7Cl)=[N+]15,ClCCl,532.0
F[B-]1(F)N2C(CC3=C(Cl)C=CC=C3Cl)=CC=C2C(C4=CC=CC=C4)=C5C=CC(CC6=C(Cl)C=CC=C6Cl)=[N+]15,ClCCl,529.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(F)=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(Cl)=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(Br)=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(C)=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=C(C)C=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=C(OC)C=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC(N(CC)CC)=C3)=C4C=CC=[N+]14,ClCCl,553.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OCC)(OCC)=O)C=CC4=C3C=CC=C4)=C5C=CC=[N+]15,ClCCl,505.0
F[B-]1(F)N2C=CC=C2C(C3=C(OP(OC)(OC)=O)C=CC=C3)=C4C=CC=[N+]14,ClCCl,505.0
F[B-]1(F)N2C(/C=C/C3=CN=CN3C)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CN=CN6C)=[N+]15,CO,666.0
F[B-]1(F)N2C(/C=C/C3=CC=C(OC)C=C3)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CC=C(OC)C=C6)=[N+]15,CO,666.0
F[B-]1(F)N2C(/C=C/C3=CC=C(N(C)C)C=C3)=C(I)C(C)=C2C(C4=CC=NC=C4)=C5C(C)=C(I)C(/C=C/C6=CC=C(N(C)C)C=C6)=[N+]15,CO,745.0
C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3OC2=C\1,O,546.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N(C)C)C=C4OC2=C\1,O,548.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C)C4=CC=C(N(C)C)C=C4OC2=C\1,O,550.0
C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3[B-](O)(O)C2=C\1,O,611.0
[NH2+]=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N)C=C4C(C)(C)C2=C1,O,552.0
CC(C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)\C,O,606.0
CC(C1=CC(N(C)C)=CC=C1C(C#CC2=CC=CC=C2)=C3C=C/4)(C)C3=CC4=[N+](C)\C,O,680.0
CC(C1=CC(NC)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/C,O,582.0
CC(C1=CC(N(C)C)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)/C,O,609.0
CC(C1=CC(N(C)C)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4F)(C)C3=CC4=[N+](C)/C,O,617.0
CC(C1=CC(NCC(F)(F)F)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/CC(F)(F)F,O,561.0
CC(C1=CC(NCC(F)(F)CO)=CC=C1C(C2=CC(C(O)=O)=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[NH+]/CC(CO)(F)F,O,571.0
CC(C1=CC(N2CCCCCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6,O,618.0
CC(C1=CC(N2CC(F)(F)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(F)(F)C\6,O,585.0
C/[N+](C)=C1C=CC2=CC3=CC=C(N(C)C)C=C3[Si](C)(C)C2=C\1,O,634.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,646.0
C[N+](CCC1)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)CCC6)C=C5[Si](C)(C)C3=C2,O,674.0
C[N+](CC1)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)CC6)C=C5[Si](C)(C)C3=C2,O,691.0
C[N+](C(C)(C)C=C1C)=C2C1=CC3=C(C4=CC=CC=C4C)C5=CC6=C(N(C)C(C)(C)C=C6C)C=C5[Si](C)(C)C3=C2,O,721.0
C[Si]1(C)C2=CC3=[N+](C4=CC=CC=C4)CCC3=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N(C8=CC=CC=C8)CC7)C=C61,CO,731.0
C[Si](C1=CC(N(CC)CC)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](CC)\CC,O,650.0
C/[N+](C)=C1C=CC2=C(C3=CC=CC=C3C([O-])=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,643.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,646.0
C[Si](C1=CC(N2CC(O)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(O)C\6,O,641.0
C[Si](C1=CC(N2CCCCCC2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6,O,657.0
C/[N+](C1=CC=C(OC)C=C1)=C2C=CC3=C(C4=CC=CC=C4C)C5=CC=C(N(C)C6=CC=C(OC)C=C6)C=C5[Si](C)(C)C3=C/2,CO,660.0
C[Si](C1=CC(N2CC(C=CC=C3)=C3C2)=CC=C1C(C4=CC=CC=C4C)=C5C=C/6)(C)C5=CC6=[N+]7CC(C=CC=C8)=C8C\7,CO,779.0
C/[N+](C)=C1C(F)=CC2=C(C3=CC(C(O)=O)=CC=C3C([O-])=O)C4=CC(F)=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,670.0
C[Si](C1=CC(N2CC(F)C2)=CC=C1C(C3=CC=CC=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CC(F)C\6,O,635.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,669.0
C[Si](C1=CC(N2CCC2)=C(F)C=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5F)(C)C4=CC5=[N+]6CCC\6,O,695.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(SCC(OCC)=O)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,668.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(F)C(SCC(O)=O)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,667.0
C/[N+](C)=C1C=CC2=C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,667.0
C[Si](C1=CC(N2CCCCCC2)=CC=C1C(C3=C(F)C(F)=C(F)C(F)=C3C([O-])=O)=C4C=C/5)(C)C4=CC5=[N+]6CCCCCC\6,O,683.0
C/[N+](C)=C1C=CC2=C(C3=C(F)C(SCC)=C(F)C(F)=C3C(OC(C)CCO)=O)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,662.0
C/[N+](C)=C1C=CC2=C(C#CC3=CC=CC=C3)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,712.0
C/[N+](C)=C1C=CC2=C(C3=C(C([O-])=O)SC(C(O)=O)=C3)C4=CC=C(N(C)C)C=C4[Si](C)(C)C2=C\1,O,650.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(C([O-])=O)SC=C3)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,650.0
C[Si](C1=CC(N2CCC2)=CC=C1C(CCC([O-])=O)=C3C=C/4)(C)C3=CC4=[N+]5CCC\5,O,652.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,648.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=C(C)C=CC=C3C)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,651.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=CC=C3O)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,651.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C3=CC=NC=C3C)=C4C=C/5)(C)C4=CC5=[N+]6CCC\6,O,656.0
C[Si](C1=CC(N2CCC2)=CC=C1C(C(O)=O)=C3C=C/4)(C)C3=CC4=[N+]5CCC\5,O,641.0
CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(C(C)C)C(C)C)=CC2=[N+](C)\C)C3=C1,O,632.0
CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(C4=CC=CC=C4)C5=CC=CC=C5)=CC2=[N+](C)\C)C3=C1,O,649.0
CN(C)C1=CC=C(C=C(C=C/2)C([Si]3(CCC(C)(C)C)CC)=CC2=[N+](C)\C)C3=C1,O,637.0
O[Si](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(O)C3=CC4=[N+](C)\C,O,663.0
C[Ge](C1=CC(N(C)C)=CC=C1C=C2C=C/3)(C)C2=CC3=[N+](C)\C,O,621.0
C[Ge](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(C)C3=CC4=[N+](C)\C,O,635.0
C[Ge](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C([O-])=O)=C3C=C/4)(C)C3=CC4=[N+](C)\C,O,634.0
C[Sn](C1=CC(N(C)C)=CC=C1C(C2=CC=CC=C2C)=C3C=C/4)(C)C3=CC4=[N+](C)\C,O,614.0
C12=CC(N3CCC3)=CC=C1C=C(C=C/4)C(N2)=CC4=[N+]5CCC\5,O,492.0
CN(C)C1=CC=C(C(C2=CC=CC=C2C)=C(C=C/3)C(P4([O-])=O)=CC3=[N+](C)\C)C4=C1,O,666.0
O=P1([O-])C2=C3C4=[N+](CCC3)CCCC4=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N8CCC7)C(CCC8)=C61,O,700.0
O=P1(OCC)C2=C3C4=[N+](CCC3)CCCC4=CC2=C(C5=CC=CC=C5C)C6=CC7=C(N(CCC7)CCC8)C8=C61,O,744.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C(S4)=CC3=[N+](C)\C)C4=C1,CO,571.0
C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C(S2)=C7C8=[N+](CCC7)CCCC8=C6,CO,594.0
CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C(C=C4C(C)(C)CC5)C(S6)=CC4=[N+]5C)C6=C2,CO,579.0
C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N7CCC6)C(CCC7)=C5SC3=C2,CO,587.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C(S4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1,CO,641.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C([Se]4)=CC3=[N+](C)\C)C4=C1,CO,581.0
C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C([Se]2)=C7C8=[N+](CCC7)CCCC8=C6,CO,604.0
CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C4C([Se]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2,CO,590.0
C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N7CCC6)C(CCC7)=C5[Se]C3=C2,CO,597.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C([Se]4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1,CO,658.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3C=C/4)C([Se]5)=CC3=CC4=[N+](C)\C)C5=C1,CO,700.0
CN(C)C1=CC=C(C(C2=CC=CC=C2C)=C(C=C/3)C([Te]4)=CC3=[N+](C)\C)C4=C1,O,600.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C/3)C([Te]4)=CC3=[N+](C)\C)C4=C1,CO,597.0
C12=C(CCC3)C(N3CCC4)=C4C=C1C(C5=CC=CC=C5)=C6C([Te]2)=C7C8=[N+](CCC7)CCCC8=C6,CO,617.0
CN(CCC1(C)C)C2=C1C=C(C(C3=CC=CC=C3)=C4C([Te]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2,CO,607.0
C[N+]1=C2C(C(C)(C)CC1)=CC3=C(C4=CC=CC=C4)C5=CC6=C(N(CCC7)CCC6)C7=C5[Te]C3=C2,CO,610.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3)C([Te]4)=C5C3=C/C(C=C5)=[N+](C)\C)C4=C1,CO,670.0
CN(C)C1=CC=C(C(C2=CC=CC=C2)=C(C=C3C=C/4)C([Te]5)=CC3=CC4=[N+](C)\C)C5=C1,CO,675.0
CC(C=C(C)C=C1C)=C1C(C2=CC3=C(N(CCC4)CCC3)C4=C2[Te]5)=C6C5=C7C8=[N+](CCC7)CCCC8=C6,CO,617.0
CN(CCC1(C)C)C2=C1C=C(C(C3=C(C)C=C(C)C=C3C)=C4C([Te]5)=CC6=[N+](C)CCC(C)(C)C6=C4)C5=C2,CO,606.0
CC1(C)/C(N(CCN2C(C3=C4C(C2=O)=CC=C(NCCCC)C4=CC=C3)=O)C5=C1C=CC=C5)=C/C6=C([O-])/C(C6=O)=C/C7=[N+](CCN8C(C9=C%10C(C8=O)=CC=CC%10=C(NCCCC)C=C9)=O)C(C=CC=C%11)=C%11C7(C)C,CC#N,639.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5,CO,554.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5,CCO,560.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5,O,497.5
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5,ClC(Cl)Cl,595.5
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](C)C6=CC=CC=C6S5,CS(C)=O,549.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,CO,568.5
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,CCO,557.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,ClC(Cl)Cl,607.5
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,CC(C)=O,561.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](C)C5=CC=CC=C5S4,CS(C)=O,558.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,CO,557.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,O,510.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,ClC(Cl)Cl,595.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,CC(C)=O,554.0
CC(C/1)(C)CC(/C=C/C2=CN(CC3=CC=CC=C3)C4=C2C=CC=C4)=CC1=C\C5=[N+](CC)C6=CC=CC=C6S5,CS(C)=O,563.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4,CO,563.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4,CCO,574.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4,ClC(Cl)Cl,607.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4,CC(C)=O,559.0
CC(C/1)(C)CC(/C=C/C2=CN(CCCCCC(O)=O)C3=C2C=CC=C3)=CC1=C\C4=[N+](CC)C5=CC=CC=C5S4,CS(C)=O,553.0
